Gene,CDS_length
CLEC3B,609.0
CLEC4A,714.0
CLEC4D,648.0
CLEC4E,660.0
CLEC4F,1770.0
CLEC4G,882.0
CLEC4M,1200.0
CLEC5A,567.0
CLEC6A,630.0
CLEC7A,606.0
CLEC9A,726.0
CLHC1,1761.0
CLIC1,726.0
CLIC2,744.0
CLIC3,711.0
CLIC4,762.0
CLIC5,756.0
CLIC6,2061.0
CLINT1,1878.0
CLIP1,4284.0
CLIP2,3036.0
CLIP3,1644.0
CLIP4,2118.0
CLK1,1455.0
CLK2,1498.5
CLK3,1584.0
CLK4,1446.0
CLLU1,366.0
CLLU1OS,306.0
CLMN,3009.0
CLMP,1122.0
CLN3,1317.0
CLN5,1224.0
CLN6,936.0
CLN8,861.0
CLNK,1287.0
CLNS1A,714.0
CLP1,1278.0
CLPB,2124.0
CLPP,834.0
CLPS,339.0
CLPSL1,459.0
CLPSL2,300.0
CLPTM1,2010.0
CLPTM1L,1617.0
CLPX,1902.0
CLRN2,750.0
CLRN3,681.0
CLSTN1,2946.0
CLSTN3,2871.0
CLTA,747.0
CLTB,690.0
CLTC,5028.0
CLTCL1,4923.0
CLU,1506.0
CLUAP1,1242.0
CLUH,3930.0
CLUL1,1401.0
CLVS1,1065.0
CLVS2,984.0
CLYBL,1023.0
CMA1,744.0
CMBL,738.0
CMC1,321.0
CMC2,240.0
CMC4,207.0
CMIP,2322.0
CMKLR1,1122.0
CMPK2,1350.0
CMSS1,840.0
CMTM1,351.0
CMTM2,747.0
CMTM3,549.0
CMTM4,705.0
CMTM5,471.0
CMTM6,552.0
CMTM7,528.0
CMTM8,522.0
CMYA5,11259.0
CNBD1,1311.0
CNBD2,1719.0
CNBP,534.0
CNDP1,1524.0
CNDP2,1428.0
CNEP1R1,429.0
CNFN,339.0
CNGA1,2073.0
CNGA3,2085.0
CNGA4,1728.0
CNGB1,3756.0
CNGB3,2430.0
CNIH2,483.0
CNIH3,483.0
CNIH4,420.0
CNN1,894.0
CNN3,990.0
CNNM1,1761.0
CNNM2,1659.0
CNNM3,2124.0
CNNM4,2328.0
CNOT10,2235.0
CNOT11,1533.0
CNOT2,1623.0
CNOT6L,1755.0
CNOT7,858.0
CNP,1206.0
CNPPD1,1233.0
CNPY1,279.0
CNPY2,549.0
CNPY3,837.0
CNR1,1419.0
CNR2,1083.0
CNRIP1,495.0
CNST,2178.0
CNTD1,993.0
CNTD2,468.0
CNTF,603.0
CNTFR,1119.0
CNTN1,3057.0
CNTN2,3123.0
CNTN3,3087.0
CNTN4,2097.0
CNTN5,3303.0
CNTN6,3087.0
CNTNAP1,4155.0
CNTNAP2,3996.0
CNTNAP3,3867.0
CNTNAP4,2166.0
CNTNAP5,3921.0
CNTRL,6978.0
CNTROB,2778.0
COA1,441.0
COA3,321.0
COA4,264.0
COA5,225.0
COASY,1695.0
COBL,3786.0
COBLL1,3501.0
COCH,1653.0
COG1,2943.0
COG2,2217.0
COG3,2487.0
COG4,2370.0
COG5,2583.0
COG6,1974.0
COG7,2313.0
COL10A1,2043.0
COL11A2,5211.0
COL12A1,9192.0
COL13A1,2103.0
COL14A1,5391.0
COL15A1,4167.0
COL16A1,4815.0
COL19A1,3429.0
COL1A1,4395.0
COL1A2,4101.0
COL20A1,3852.0
COL21A1,2874.0
COL22A1,4881.0
COL23A1,1623.0
COL24A1,5145.0
COL25A1,1965.0
COL26A1,1325.0
COL27A1,5583.0
COL28A1,3378.0
COL2A1,4257.0
COL3A1,4401.0
COL4A1,5010.0
COL4A3,5013.0
COL4A3BP,1875.0
COL4A4,5073.0
COL4A5,5058.0
COL4A6,5073.0
COL5A1,5517.0
COL5A2,4500.0
COL5A3,5238.0
COL6A1,3087.0
COL6A2,3060.0
COL6A3,9534.0
COL6A5,7848.0
COL6A6,6792.0
COL7A1,8835.0
COL8A1,2235.0
COL9A1,2766.0
COL9A3,2055.0
COLEC10,834.0
COLEC11,807.0
COLGALT1,1869.0
COLGALT2,1881.0
COLQ,1368.0
COMMD1,573.0
COMMD10,609.0
COMMD2,600.0
COMMD3,588.0
COMMD4,600.0
COMMD5,675.0
COMMD6,297.0
COMMD7,603.0
COMMD8,552.0
COMMD9,597.0
COMP,2274.0
COMT,816.0
COMTD1,789.0
COPA,3675.0
COPB1,2862.0
COPE,927.0
COPG1,2625.0
COPRS,555.0
COPS3,1272.0
COPS5,1005.0
COPS6,984.0
COPS7A,828.0
COPS7B,795.0
COPS8,630.0
COPZ1,534.0
COPZ2,627.0
COQ10A,744.0
COQ10B,717.0
COQ2,1266.0
COQ3,1110.0
COQ4,798.0
COQ5,984.0
COQ6,1407.0
COQ7,654.0
CORIN,3129.0
CORO1A,1386.0
CORO1B,1470.0
CORO1C,1425.0
CORO2A,1578.0
CORO2B,1443.0
CORO6,1419.0
CORO7,2778.0
CORT,468.0
COTL1,429.0
COX10,1332.0
COX11,831.0
COX14,174.0
COX15,1233.0
COX17,192.0
COX18,1002.0
COX19,273.0
COX20,357.0
COX4I1,510.0
COX4I2,516.0
COX5A,453.0
COX5B,390.0
COX6A1,330.0
COX6A2,294.0
COX6B1,261.0
COX6B2,267.0
COX6C,228.0
COX7A1,240.0
COX7A2,252.0
COX7A2L,345.0
COX7B,243.0
COX7B2,246.0
COX7C,192.0
COX8A,210.0
COX8C,219.0
CP,3198.0
CPA1,1260.0
CPA2,1260.0
CPA3,1254.0
CPA5,1311.0
CPA6,1314.0
CPAMD8,5799.0
CPB2,1272.0
CPD,4143.0
CPE,1431.0
CPEB1,1476.0
CPEB3,2097.0
CPED1,3081.0
CPLX1,405.0
CPLX2,405.0
CPLX3,477.0
CPLX4,483.0
CPM,1332.0
CPN1,1377.0
CPN2,1638.0
CPNE1,1629.0
CPNE2,1647.0
CPNE3,1614.0
CPNE4,1674.0
CPNE5,1782.0
CPNE6,1674.0
CPNE7,1902.0
CPNE8,1695.0
CPNE9,1662.0
CPO,1125.0
CPOX,1365.0
CPPED1,945.0
CPQ,1419.0
CPS1,4503.0
CPSF1,4332.0
CPSF2,2349.0
CPSF3,2055.0
CPSF3L,1803.0
CPSF4,810.0
CPSF6,1656.0
CPSF7,1416.0
CPT1A,2322.0
CPT1B,2319.0
CPT1C,2412.0
CPT2,1977.0
CPVL,1431.0
CPXCR1,906.0
CPXM1,2205.0
CPXM2,2271.0
CPZ,1959.0
CR1L,1444.5
CRABP1,414.0
CRABP2,417.0
CRADD,600.0
CRAMP1L,3810.0
CRAT,1881.0
CRB1,4221.0
CRB2,3858.0
CRB3,372.0
CRBN,1329.0
CRCP,447.0
CRCT1,300.0
CREB3,1116.0
CREB3L1,1560.0
CREB3L2,1563.0
CREB3L3,1386.0
CREB3L4,1188.0
CREB5,1527.0
CREBL2,363.0
CREBRF,1920.0
CREBZF,1065.0
CREG1,663.0
CREG2,873.0
CRELD1,1269.0
CRELD2,1062.0
CREM,900.0
CRH,591.0
CRHBP,969.0
CRHR1,1248.0
CRHR2,1236.0
CRIM1,3111.0
CRIP1,234.0
CRIP2,627.0
CRIP3,615.0
CRISP1,750.0
CRISP2,732.0
CRISP3,738.0
CRISPLD2,1494.0
CRK,915.0
CRKL,912.0
CRLF1,1269.0
CRLF3,1329.0
CRMP1,2061.0
CRNKL1,2547.0
CRNN,1488.0
CROCC,6054.0
CROT,1839.0
CRP,675.0
CRTAC1,1986.0
CRTAM,1182.0
CRTAP,1206.0
CRTC1,1905.0
CRTC2,2082.0
CRTC3,1860.0
CRX,900.0
CRY1,1761.0
CRY2,1782.0
CRYAA,522.0
CRYAB,528.0
CRYBA1,648.0
CRYBA2,594.0
CRYBA4,591.0
CRYBB1,759.0
CRYBB2,618.0
CRYBB3,636.0
CRYBG3,3069.0
CRYGA,525.0
CRYGB,528.0
CRYGC,525.0
CRYGD,525.0
CRYGN,549.0
CRYGS,537.0
CRYL1,960.0
CRYM,945.0
CRYZL1,1050.0
CS,1401.0
CSAD,1482.0
CSAG1,237.0
CSDC2,462.0
CSE1L,2916.0
CSF1,1665.0
CSF1R,2919.0
CSF2,435.0
CSF2RA,1203.0
CSF2RB,2694.0
CSF3,603.0
CSF3R,2592.0
CSGALNACT1,1599.0
CSGALNACT2,1629.0
CSH1,654.0
CSH2,504.0
CSHL1,669.0
CSK,1353.0
CSMD1,9156.0
CSMD2,10464.0
CSN1S1,558.0
CSN2,681.0
CSN3,549.0
CSNK1A1,1014.0
CSNK1A1L,1014.0
CSNK1D,1248.0
CSNK1E,1251.0
CSNK1G2,1248.0
CSNK2A2,1053.0
CSNK2B,648.0
CSPG4,6969.0
CSPG5,1620.0
CSPP1,3666.0
CSRNP1,1770.0
CSRNP2,1632.0
CSRNP3,1758.0
CSRP1,582.0
CSRP2,582.0
CSRP2BP,2349.0
CSRP3,585.0
CST1,426.0
CST11,417.0
CST2,426.0
CST3,441.0
CST4,426.0
CST5,429.0
CST6,450.0
CST7,504.0
CST8,429.0
CST9,480.0
CST9L,444.0
CSTA,297.0
CSTB,297.0
CSTF1,1296.0
CSTF2,1734.0
CSTF2T,1851.0
CSTF3,2154.0
CSTL1,438.0
CT45A5,570.0
CT47B1,900.0
CT62,411.0
CTAG2,633.0
CTAGE1,2238.0
CTAGE6,2331.0
CTAGE9,2334.0
CTBP1,1323.0
CTBP2,2958.0
CTBS,1158.0
CTC1,3654.0
CTDP1,2886.0
CTDSP1,786.0
CTDSP2,816.0
CTDSPL,831.0
CTDSPL2,1401.0
CTGF,1050.0
CTHRC1,732.0
CTIF,1797.0
CTLA4,672.0
CTNNA2,2862.0
CTNNA3,2688.0
CTNNAL1,2205.0
CTNNB1,2346.0
CTNNBIP1,246.0
CTNNBL1,1692.0
CTNND2,3678.0
CTNS,1104.0
CTPS1,1776.0
CTPS2,1761.0
CTR9,3522.0
CTRB1,792.0
CTRB2,792.0
CTRC,807.0
CTRL,795.0
CTSA,1497.0
CTSB,1020.0
CTSC,1392.0
CTSD,1239.0
CTSE,1191.0
CTSG,768.0
CTSH,1008.0
CTSL1,1002.0
CTSL2,1005.0
CTSO,966.0
CTSS,996.0
CTSW,1131.0
CTSZ,912.0
CTTN,1653.0
CTTNBP2,4992.0
CTTNBP2NL,1920.0
CTU1,1047.0
CTXN1,249.0
CTXN3,246.0
CUBN,10872.0
CUEDC1,1161.0
CUEDC2,864.0
CUL4A,1980.0
CUL5,2343.0
CUL7,5097.0
CUL9,7554.0
CUTA,471.0
CUTC,822.0
CUX2,4461.0
CUZD1,1824.0
CWC15,687.0
CWC22,2727.0
CWC25,1278.0
CWC27,1419.0
CWF19L1,1617.0
CWF19L2,2223.0
CWH43,2100.0
CX3CL1,1194.0
CX3CR1,1068.0
CXADR,1098.0
CXCL1,324.0
CXCL10,297.0
CXCL11,285.0
CXCL12,282.0
CXCL13,330.0
CXCL14,336.0
CXCL16,822.0
CXCL17,360.0
CXCL2,324.0
CXCL3,324.0
CXCL5,345.0
CXCL6,345.0
CXCL9,378.0
CXCR1,1053.0
CXCR2,1083.0
CXCR4,1071.0
CXCR5,1119.0
CXCR6,1029.0
ACKR3,1089.0
CXORF22,2265.0
CXORF23,831.0
CXORF27,354.0
CXORF30,2991.0
CXORF36,549.0
CXORF38,960.0
CXORF40A,477.0
CXORF40B,477.0
CXORF48,729.0
CXORF56,669.0
CXORF57,2568.0
CXORF61,342.0
CXORF65,552.0
CXORF66,1086.0
CXORF67,1512.0
CXXC1,1971.0
CXXC11,1719.0
CXXC4,597.0
CXXC5,969.0
CYB561,756.0
CYB561A3,729.0
CYB561D1,690.0
CYB561D2,669.0
CYB5A,405.0
CYB5B,453.0
CYB5D1,687.0
CYB5D2,795.0
CYB5R1,918.0
CYB5R2,831.0
CYB5R3,837.0
CYB5RL,948.0
CYBA,588.0
CYC1,978.0
CYCS,318.0
CYFIP1,3762.0
CYFIP2,3762.0
CYGB,573.0
CYHR1,579.0
CYLC1,1956.0
CYLC2,1047.0
CYP11A1,1566.0
CYP11B1,1512.0
CYP11B2,1512.0
CYP17A1,1527.0
CYP19A1,1512.0
CYP1A1,1539.0
CYP1A2,1551.0
CYP1B1,1632.0
CYP20A1,1389.0
CYP21A2,1488.0
CYP24A1,1545.0
CYP26A1,1287.0
CYP26B1,1539.0
CYP26C1,1569.0
CYP27A1,1596.0
CYP27B1,1527.0
CYP27C1,1119.0
CYP2A13,1485.0
CYP2A6,1485.0
CYP2A7,1485.0
CYP2B6,1476.0
CYP2C18,1473.0
CYP2C19,1473.0
CYP2C8,1473.0
CYP2C9,1473.0
CYP2D6,1341.0
CYP2E1,1482.0
CYP2F1,1476.0
CYP2J2,1509.0
CYP2R1,1506.0
CYP2S1,1515.0
CYP2U1,1635.0
CYP2W1,1473.0
CYP39A1,1410.0
CYP3A4,1512.0
CYP3A43,1515.0
CYP3A5,1509.0
CYP46A1,1503.0
CYP4A11,1560.0
CYP4A22,1560.0
CYP4B1,1536.0
CYP4F11,1575.0
CYP4F12,1575.0
CYP4F2,1563.0
CYP4F22,1596.0
CYP4F3,1563.0
CYP4F8,1560.0
CYP4X1,1530.0
CYP4Z1,1518.0
CYP7A1,1515.0
CYP7B1,1521.0
CYR61,1146.0
CYSLTR1,1014.0
CYSLTR2,1041.0
CYSTM1,294.0
CYTH1,1197.0
CYTH2,1200.0
CYTH3,1200.0
CYTH4,1185.0
CYTIP,1080.0
CYTL1,411.0
CYYR1,465.0
D2HGDH,1566.0
DAAM2,3204.0
DAB1,1668.0
DAB2,2313.0
DAB2IP,3198.0
DACH2,1800.0
DACT1,2511.0
DACT2,1101.0
DACT3,1890.0
DAG1,2688.0
DAGLA,3129.0
DAGLB,2019.0
DAK,1728.0
DAND5,570.0
DAO,1044.0
DAOA,462.0
DAP,309.0
DAP3,1197.0
DAPK1,4293.0
DAPK2,1113.0
DAPK3,1365.0
DAPL1,324.0
DAPP1,843.0
DARC,1011.0
DARS,1506.0
DARS2,1938.0
DAW1,1248.0
DAXX,2223.0
DAZAP2,507.0
DAZL,888.0
DBC1,2286.0
DBF4,2025.0
DBF4B,513.0
DBH,1854.0
DBI,315.0
DBN1,1950.0
DBNDD1,477.0
DBNDD2,339.0
DBNL,1296.0
DBR1,1635.0
DBT,1449.0
DBX1,1149.0
DBX2,1020.0
DCAF10,1680.0
DCAF11,1641.0
DCAF12,1362.0
DCAF12L1,1392.0
DCAF12L2,1392.0
DCAF13,1794.0
DCAF15,1803.0
DCAF16,651.0
DCAF17,1563.0
DCAF4,1488.0
DCAF4L1,1191.0
DCAF4L2,1188.0
DCAF5,2829.0
DCAF6,2643.0
DCAF7,1029.0
DCAF8,1794.0
DCAF8L1,1803.0
DCAF8L2,1797.0
DCAKD,696.0
DCBLD1,1620.0
DCBLD2,2328.0
DCC,4344.0
DCD,333.0
DCDC1,1065.0
DCDC2,1431.0
DCDC2B,1050.0
DCDC5,1221.0
DCHS2,8751.0
DCK,783.0
DCLK1,2190.0
DCLK2,2301.0
DCLK3,1947.0
DCLRE1A,3123.0
DCLRE1C,1734.0
DCN,1080.0
DCP1A,1749.0
DCP1B,1854.0
DCP2,1263.0
DCPS,1014.0
DCST1,2121.0
DCST2,2322.0
DCSTAMP,1413.0
DCTD,537.0
DCTN1,3837.0
DCTN2,1221.0
DCTN3,561.0
DCTN4,1383.0
DCTN5,549.0
DCTN6,573.0
DCTPP1,513.0
DCUN1D1,780.0
DCUN1D2,780.0
DCUN1D3,915.0
DCUN1D4,879.0
DCUN1D5,714.0
DCX,1326.0
DCXR,735.0
DDAH1,858.0
DDAH2,858.0
DDB1,3423.0
DDB2,1284.0
DDC,1443.0
DDHD1,2619.0
DDHD2,2136.0
DDI1,1191.0
DDI2,1200.0
DDIT3,510.0
DDIT4,699.0
DDIT4L,582.0
DDN,1974.0
DDOST,1371.0
DDR1,2631.0
DDR2,2568.0
DDRGK1,945.0
DDTL,405.0
DDX1,2223.0
DDX11,2721.0
DDX12P,2724.0
DDX17,2190.0
DDX18,2013.0
DDX19A,1437.0
DDX19B,1440.0
DDX20,2475.0
DDX21,2352.0
DDX23,2463.0
DDX24,2580.0
DDX25,1110.0
DDX26B,1353.0
DDX28,1623.0
DDX31,2556.0
DDX39A,1284.0
DDX39B,1287.0
DDX3Y,1983.0
DDX41,1869.0
DDX42,2817.0
DDX43,1947.0
DDX47,1368.0
DDX49,1452.0
DDX51,2001.0
DDX52,1800.0
DDX53,1896.0
DDX54,2646.0
DDX55,1803.0
DDX56,1644.0
DDX58,2778.0
DDX59,1743.0
DDX6,1419.0
DDX60,5139.0
DEAF1,1698.0
DECR1,1008.0
DECR2,879.0
DEDD,957.0
DEDD2,981.0
DEF6,1896.0
DEF8,1539.0
DEFA4,294.0
DEFA5,285.0
DEFA6,303.0
DEFB1,207.0
DEFB104A,219.0
DEFB105A,237.0
DEFB108B,222.0
DEFB110,189.0
DEFB112,342.0
DEFB114,210.0
DEFB116,309.0
DEFB119,132.0
DEFB121,231.0
DEFB124,216.0
DEFB125,471.0
DEFB126,336.0
DEFB127,300.0
DEFB128,282.0
DEFB129,552.0
DEFB131,213.0
DEFB132,288.0
DEFB133,186.0
DEFB134,201.0
DEFB135,234.0
DEFB136,237.0
DEFB4A,195.0
DEGS2,972.0
DEK,1128.0
DENND1A,3030.0
DENND1B,1020.0
DENND1C,2484.0
DENND2A,3030.0
DENND2C,2616.0
DENND2D,1416.0
DENND3,3597.0
DENND4B,4155.0
DENND4C,5022.0
DENND5A,3864.0
DENND5B,3825.0
DENND6B,1758.0
DENR,597.0
DEPDC1,1584.0
DEPDC1B,1590.0
DEPDC4,885.0
DEPDC7,1509.0
DEPTOR,1230.0
DERA,957.0
DERL1,756.0
DERL2,720.0
DERL3,708.0
DES,1413.0
DESI1,507.0
DESI2,585.0
DET1,1686.0
DEXI,288.0
DFFA,807.0
DFFB,1017.0
DFNA5,1491.0
DFNB31,2724.0
DFNB59,1059.0
DGAT1,1467.0
DGAT2,1167.0
DGAT2L6,1014.0
DGCR14,1431.0
DGCR2,1653.0
DGCR6,663.0
DGCR6L,663.0
DGCR8,2322.0
DGKA,2208.0
DGKB,2415.0
DGKD,3645.0
DGKE,1704.0
DGKG,2376.0
DGKH,3663.0
DGKI,3198.0
DGKK,3354.0
DGKQ,2829.0
DGKZ,2838.0
DHCR24,1551.0
DHCR7,1428.0
DHDDS,1005.0
DHDH,1005.0
DHFRL1,564.0
DHH,1191.0
DHODH,1188.0
DHPS,1110.0
DHRS1,942.0
DHRS11,783.0
DHRS12,729.0
DHRS13,1134.0
DHRS2,843.0
DHRS3,909.0
DHRS4,837.0
DHRS4L1,450.0
DHRS4L2,699.0
DHRS7,1020.0
DHRS7B,978.0
DHRS7C,939.0
DHRSX,993.0
DHTKD1,2760.0
DHX16,3126.0
DHX29,4110.0
DHX30,3585.0
DHX32,2232.0
DHX33,2124.0
DHX34,3432.0
DHX35,2112.0
DHX36,3027.0
DHX37,3474.0
DHX38,3684.0
DHX40,2340.0
DHX58,2037.0
DHX8,3663.0
DHX9,3813.0
DIABLO,720.0
DIAPH1,3819.0
DIAPH2,3306.0
DIAPH3,3582.0
DICER1,5769.0
DIDO1,6723.0
DIEXF,2271.0
DIMT1,942.0
DIO1,606.0
DIO2,822.0
DIO3,837.0
DIP2A,4716.0
DIP2B,4731.0
DIRAS1,597.0
DIRAS2,600.0
DIRAS3,690.0
DIRC1,315.0
DIRC2,1437.0
DIS3,2877.0
DIS3L,2916.0
DIS3L2,2658.0
DISC1,1110.0
DISP1,4575.0
DISP2,4206.0
DIXDC1,2049.0
DKC1,1545.0
DKK1,801.0
DKK2,780.0
DKK3,1053.0
DKK4,675.0
DKKL1,729.0
DLAT,1944.0
DLC1,4587.0
DLD,1530.0
DLEC1,5268.0
DLEU7,483.0
DLG2,2613.0
DLG3,2454.0
DLG4,2304.0
DLG5,5760.0
DLGAP1,2934.0
DLGAP2,3060.0
DLGAP3,2940.0
DLGAP4,2970.0
DLGAP5,2541.0
DLK1,1152.0
DLK2,1152.0
DLL1,2172.0
DLL3,1857.0
DLL4,2058.0
DLST,1362.0
DLX1,768.0
DLX2,987.0
DLX3,864.0
DLX4,723.0
DLX5,870.0
DLX6,798.0
DMAP1,1404.0
DMBT1,7242.0
DMBX1,1149.0
DMC1,1023.0
DMD,3678.0
DMGDH,2601.0
DMKN,1431.0
DMP1,1542.0
DMPK,1890.0
DMRT2,681.0
DMRT3,1419.0
DMRTA1,1515.0
DMRTA2,1629.0
DMRTB1,1029.0
DMRTC2,1104.0
DMTF1,2283.0
DMTN,1218.0
DMXL1,9084.0
DNA2,3183.0
DNAAF1,2178.0
DNAAF2,987.0
DNAAF3,1767.0
DNAH1,12990.0
DNAH10,2742.0
DNAH11,13572.0
DNAH12,1374.0
DNAH14,687.0
DNAH17,13374.0
DNAH2,13284.0
DNAH3,12351.0
DNAH5,13875.0
DNAH6,1227.0
DNAH7,12075.0
DNAH8,13473.0
DNAH9,13461.0
DNAI1,2100.0
DNAI2,1818.0
DNAJA1,1194.0
DNAJA2,1239.0
DNAJA4,1194.0
DNAJB1,1023.0
DNAJB11,1077.0
DNAJB12,1128.0
DNAJB14,885.0
DNAJB2,975.0
DNAJB3,435.0
DNAJB4,1014.0
DNAJB5,1047.0
DNAJB6,981.0
DNAJB7,930.0
DNAJB8,699.0
DNAJB9,672.0
DNAJC12,597.0
DNAJC13,3102.0
DNAJC14,2109.0
DNAJC15,453.0
DNAJC17,915.0
DNAJC18,1077.0
DNAJC19,351.0
DNAJC2,1755.0
DNAJC21,1731.0
DNAJC22,1026.0
DNAJC24,450.0
DNAJC25,1083.0
DNAJC25-GNG10,462.0
DNAJC27,822.0
DNAJC28,1167.0
DNAJC3,1515.0
DNAJC30,681.0
DNAJC4,408.0
DNAJC5,597.0
DNAJC5B,600.0
DNAJC5G,570.0
DNAJC7,1455.0
DNAJC8,762.0
DNAJC9,783.0
DNALI1,843.0
DNASE1,849.0
DNASE1L1,909.0
DNASE1L2,900.0
DNASE1L3,918.0
DNASE2,1083.0
DND1,1062.0
DNHD1,1794.0
DNLZ,537.0
DNM1,2595.0
DNM2,2613.0
DNM3,2592.0
DNMBP,4734.0
DNMT1,4851.0
DNMT3B,2562.0
DNMT3L,1164.0
DNPEP,1458.0
DNPH1,525.0
DNTT,1530.0
DNTTIP1,990.0
DNTTIP2,2271.0
DOC2A,1203.0
DOC2B,927.0
DOCK1,5598.0
DOCK10,6555.0
DOCK2,5493.0
DOCK3,6093.0
DOCK4,5778.0
DOCK5,5613.0
DOCK7,6330.0
DOCK8,6096.0
DOCK9,6309.0
DOK1,1446.0
DOK2,1239.0
DOK3,1491.0
DOK4,981.0
DOK5,921.0
DOK6,996.0
DOLK,1617.0
DOLPP1,717.0
DOM3Z,1191.0
DONSON,1701.0
DOPEY2,6897.0
DOT1L,5217.0
DPCR1,708.0
DPEP1,1236.0
DPEP2,1461.0
DPEP3,1542.0
DPF1,1062.0
DPF2,1176.0
DPF3,1134.0
DPH1,1332.0
DPH2,1470.0
DPH3,249.0
DPH5,858.0
DPH6,804.0
DPM1,783.0
DPM2,255.0
DPM3,369.0
DPP10,2370.0
DPP3,2214.0
DPP4,2301.0
DPP6,2406.0
DPP7,1479.0
DPP8,2649.0
DPP9,2916.0
DPPA2,897.0
DPPA3,480.0
DPPA5,351.0
DPRX,576.0
DPT,606.0
DPY19L1,2028.0
DPY19L2,2277.0
DPY19L3,2151.0
DPY30,300.0
DPYD,3078.0
DPYS,1560.0
DPYSL2,1719.0
DPYSL3,1713.0
DPYSL4,1719.0
DPYSL5,1695.0
DQX1,1800.0
DR1,531.0
DRAM1,399.0
DRAM2,801.0
DRAP1,618.0
DRAXIN,1050.0
DRC1,2223.0
DRD1,1341.0
DRD2,1332.0
DRD3,1203.0
DRD5,1434.0
DRG1,1104.0
DRG2,1095.0
DRGX,807.0
DROSHA,4125.0
DRP2,2874.0
DSC1,2523.0
DSC2,2706.0
DSC3,2691.0
DSCAM,6039.0
DSCAML1,6342.0
DSCC1,1182.0
DSCR3,894.0
DSCR4,357.0
DSCR6,573.0
DSCR8,294.0
DSE,2877.0
DSG1,3150.0
DSG2,3357.0
DSG3,3000.0
DSG4,3123.0
DSP,8616.0
DSPP,3906.0
DSTN,498.0
DSTYK,1173.0
DTD1,630.0
DTD2,507.0
DTHD1,1851.0
DTL,2193.0
DTNA,1176.0
DTNB,1884.0
DTNBP1,1056.0
DTWD1,915.0
DTWD2,897.0
DTX1,1863.0
DTX2,1869.0
DTX3,1044.0
DTX3L,2223.0
DTX4,1542.0
DTYMK,639.0
DUOX1,4656.0
DUOX2,4647.0
DUOXA1,1452.0
DUOXA2,366.0
DUPD1,663.0
DUS1L,1422.0
DUS2L,1482.0
DUS3L,1953.0
DUS4L,954.0
DUSP1,1104.0
DUSP10,1449.0
DUSP11,993.0
DUSP12,1023.0
DUSP13,597.0
DUSP14,597.0
DUSP15,708.0
DUSP18,567.0
DUSP19,654.0
DUSP2,945.0
DUSP21,573.0
DUSP22,555.0
DUSP23,453.0
DUSP26,636.0
DUSP27,3477.0
DUSP28,531.0
DUSP3,558.0
DUSP4,1185.0
DUSP5,1155.0
DUSP7,1107.0
DUSP9,1155.0
DUT,495.0
DUXA,615.0
DVL1,2013.0
DVL2,2211.0
DVL3,2151.0
DYDC1,534.0
DYDC2,534.0
DYM,2010.0
DYNC1H1,13941.0
DYNC1I2,1917.0
DYNC1LI1,1572.0
DYNC2H1,2763.0
DYNC2LI1,1056.0
DYNLL1,270.0
DYNLL2,270.0
DYNLRB1,291.0
DYNLRB2,291.0
DYNLT1,342.0
DYNLT3,351.0
DYRK1B,1806.0
DYRK2,1806.0
DYRK3,1662.0
DYRK4,2766.0
DYSF,6243.0
DYTN,1737.0
DYX1C1,1263.0
DZANK1,2259.0
DZIP1,2547.0
DZIP1L,2304.0
DZIP3,3627.0
E2F1,1314.0
E2F2,1314.0
E2F3,1398.0
E2F4,1242.0
E2F6,846.0
E4F1,2355.0
EAF1,807.0
EAF2,783.0
EAPP,858.0
EARS2,1572.0
EBAG9,642.0
EBF1,1776.0
EBF3,1656.0
EBI3,690.0
EBLN2,819.0
EBNA1BP2,921.0
EBP,693.0
ECE1,2313.0
ECE2,2211.0
ECEL1,2328.0
ECH1,987.0
ECHDC1,438.0
ECHDC2,786.0
ECHDC3,912.0
ECHS1,873.0
ECI1,909.0
ECI2,1095.0
ECM1,1623.0
ECM2,2100.0
ECSCR,217.0
ECSIT,1296.0
ECT2,2652.0
ECT2L,2715.0
EDA,1176.0
EDA2R,894.0
EDAR,1347.0
EDARADD,648.0
EDC3,1527.0
EDDM3A,444.0
EDDM3B,444.0
EDEM1,1974.0
EDEM2,1737.0
EDEM3,2670.0
EDF1,447.0
EDIL3,1443.0
EDN1,639.0
EDN2,537.0
EDN3,660.0
EDNRA,1284.0
EEA1,4236.0
EEF1A2,1392.0
EEF1B2,678.0
EEF1D,1944.0
EEF1E1,525.0
EEF1G,1314.0
EEF2,2577.0
EEF2K,2178.0
EEFSEC,1791.0
EEPD1,1710.0
EFCAB1,636.0
EFCAB11,492.0
EFCAB12,1719.0
EFCAB13,2922.0
EFCAB14,1488.0
EFCAB2,489.0
EFCAB3,1317.0
EFCAB4A,885.0
EFCAB4B,1188.0
EFCAB5,4512.0
EFCAB6,4506.0
EFCAB9,594.0
EFCC1,486.0
EFEMP1,1482.0
EFEMP2,1332.0
EFHB,2502.0
EFHC1,1923.0
EFHC2,2250.0
EFHD1,720.0
EFHD2,723.0
EFNA1,618.0
EFNA2,642.0
EFNA3,717.0
EFNA4,606.0
EFNA5,687.0
EFNB1,1041.0
EFNB2,1002.0
EFR3A,2466.0
EFR3B,2010.0
EFS,1686.0
EFTUD1,3363.0
EFTUD2,2919.0
EGF,3624.0
EGFL7,822.0
EGFL8,882.0
EGFLAM,3030.0
EGFR,3633.0
EGLN1,1281.0
